,GeoFips,GeoName,county,state_id,Year,Population,Personal Income,GDP Per Capita,IsChampion,IsNBA,GDP Per Capita Growth,Population Growth,Personal Income Growth,Percent pop diff from dataset mean,Percent gdp diff from dataset mean,Percent personal income diff from dataset mean,Percent pop diff from nba mean,Percent gdp diff from nba mean,Percent personal income diff from nba mean
785,25017,"Middlesex, MA",Middlesex,MA,2012,1547678,101585165,65637,FALSE,FALSE,0.259367985,0.869090549,1.353879001,0.962656066,1.079392246,1.051388177,,,
793,34023,"Middlesex, NJ",Middlesex,NJ,2012,828038,43156494,52119,FALSE,FALSE,0,0,0,0.515039823,0.857090428,0.446661947,,,
232,55079,"Milwaukee, WI",Milwaukee,WI,2022,918661,51617850,56188,FALSE,TRUE,0.003984633,-0.00600082,-0.00204566,0.57140735,0.924004624,0.534235459,0.391900102,0.923448796,0.374218679
154,55079,"Milwaukee, WI",Milwaukee,WI,2021,924207,51723659,55965,TRUE,TRUE,0.104914019,-0.015257952,0.088072113,0.574856963,0.920337417,0.535330563,0.394266021,0.919783795,0.374985773
77,55079,"Milwaukee, WI",Milwaukee,WI,2020,938527,47536977,50651,FALSE,TRUE,0.057476304,-0.002762645,0.054552984,0.583764006,0.832949352,0.491999158,0.400374922,0.832448298,0.344633199
460,55079,"Milwaukee, WI",Milwaukee,WI,2019,941127,45077846,47898,FALSE,TRUE,0.02488499,-0.001635781,0.023199269,0.585381207,0.787676612,0.466547594,0.401484081,0.787202791,0.32680501
384,55079,"Milwaukee, WI",Milwaukee,WI,2018,942669,44055784,46735,FALSE,TRUE,0.05522816,-0.003777042,0.05125399,0.586340331,0.768551223,0.455969436,0.402141897,0.768088907,0.319395273
308,55079,"Milwaukee, WI",Milwaukee,WI,2017,946243,41907840,44289,FALSE,TRUE,0.03583039,-0.00516111,0.030468828,0.58856336,0.728327059,0.433738603,0.403666562,0.72788894,0.303823126
607,55079,"Milwaukee, WI",Milwaukee,WI,2016,951152,40668712,42757,FALSE,TRUE,0.004133299,-0.004311865,-0.000190749,0.591616759,0.703133511,0.420913851,0.405760738,0.702710546,0.294839706
533,55079,"Milwaukee, WI",Milwaukee,WI,2015,955271,40676471,42581,FALSE,TRUE,0.036563694,-0.00070088,0.035831813,0.594178778,0.700239213,0.420994155,0.4075179,0.699817989,0.294895957
750,55079,"Milwaukee, WI",Milwaukee,WI,2014,955941,39269378,41079,FALSE,TRUE,0.028723831,0.000463633,0.029220793,0.594595518,0.675539011,0.406430996,0.407803722,0.675132646,0.284694825
677,55079,"Milwaukee, WI",Milwaukee,WI,2013,955498,38154474,39932,FALSE,TRUE,-0.015046125,0.002357197,-0.01272887,0.594319972,0.656676739,0.39489194,0.407614738,0.656281721,0.276612003
819,55079,"Milwaukee, WI",Milwaukee,WI,2012,953251,38646399,40542,FALSE,TRUE,0,0,0,0.592922338,0.666708113,0.399983275,0.40665617,0.66630706,0.280178357
187,24031,"Montgomery, MD",Montgomery,MD,2022,1052521,98300546,93395,FALSE,FALSE,-0.002893259,0.217233368,0.213721066,0.6546683,1.53586908,1.017392962,,,
214,42091,"Montgomery, PA",Montgomery,PA,2022,864683,80991052,93666,FALSE,FALSE,0.028821862,-0.181112466,-0.157512125,0.537833022,1.540325641,0.838242814,,,
109,24031,"Montgomery, MD",Montgomery,MD,2021,1055924,96133196,91042,FALSE,FALSE,0.005844464,0.222103141,0.229241823,0.656784967,1.497174289,0.994961279,,,
136,42091,"Montgomery, PA",Montgomery,PA,2021,864022,78205276,90513,FALSE,FALSE,0.060206388,-0.185518818,-0.136476768,0.537421879,1.48847495,0.809410533,,,
32,24031,"Montgomery, MD",Montgomery,MD,2020,1060825,90565341,85373,FALSE,FALSE,-0.011165549,0.237925031,0.22409704,0.65983339,1.403948294,0.937334982,,,
59,42091,"Montgomery, PA",Montgomery,PA,2020,856938,73985426,86337,FALSE,FALSE,0.018377192,-0.191743301,-0.17689401,0.53301563,1.419801153,0.765735845,,,
417,24031,"Montgomery, MD",Montgomery,MD,2019,1060230,89885661,84779,FALSE,FALSE,0.088696836,0.245089715,0.355527839,0.6594633,1.394180038,0.930300416,,,
444,42091,"Montgomery, PA",Montgomery,PA,2019,851529,66310450,77872,FALSE,FALSE,-0.070628953,-0.194334324,-0.251232931,0.529651231,1.280595288,0.686301225,,,
341,24031,"Montgomery, MD",Montgomery,MD,2018,1056926,88559517,83790,FALSE,FALSE,0.095996128,0.249681941,0.369646225,0.657408211,1.377916057,0.916575064,,,
368,42091,"Montgomery, PA",Montgomery,PA,2018,845756,64658680,76451,FALSE,FALSE,-0.069656221,-0.197881645,-0.253759282,0.526060423,1.257227121,0.669205703,,,
265,24031,"Montgomery, MD",Montgomery,MD,2017,1054403,86645875,82175,FALSE,FALSE,0.126348397,0.253817688,0.412231916,0.655838904,1.351357585,0.896769214,,,
292,42091,"Montgomery, PA",Montgomery,PA,2017,840954,61353857,72957,FALSE,FALSE,-0.090651876,-0.195625725,-0.268535115,0.523073578,1.199768729,0.635001379,,,
566,24031,"Montgomery, MD",Montgomery,MD,2016,1045476,83878062,80230,FALSE,FALSE,0.093394388,0.253311371,0.370358561,0.650286308,1.319372303,0.868122848,,,
592,42091,"Montgomery, PA",Montgomery,PA,2016,834171,61208843,73377,FALSE,FALSE,-0.046891034,-0.196772535,-0.234442444,0.518854551,1.206675576,0.63350051,,,
493,24031,"Montgomery, MD",Montgomery,MD,2015,1038524,79953287,76987,FALSE,FALSE,0.087248796,0.25245299,0.361743413,0.645962163,1.266041574,0.827502133,,,
518,42091,"Montgomery, PA",Montgomery,PA,2015,829192,58713915,70809,FALSE,FALSE,-0.030133271,-0.194350684,-0.218633625,0.515757612,1.164445138,0.607678455,,,
710,24031,"Montgomery, MD",Montgomery,MD,2014,1029222,75142618,73009,FALSE,FALSE,0.073377635,0.246849628,0.338347884,0.640176317,1.200623862,0.777712574,,,
735,42091,"Montgomery, PA",Montgomery,PA,2014,825458,56145804,68018,FALSE,FALSE,-0.059173398,-0.189699481,-0.237653214,0.513435063,1.118547492,0.581098968,,,
640,24031,"Montgomery, MD",Montgomery,MD,2013,1018706,73648640,72296,FALSE,FALSE,-0.045811501,0.011125591,-0.035187815,0.633635362,1.188898667,0.762250171,,,
783,24031,"Montgomery, MD",Montgomery,MD,2012,1007497,76334691,75767,FALSE,FALSE,0,0,0,0.626663362,1.245978827,0.790050315,,,
203,36059,"Nassau, NY",Nassau,NY,2022,1383726,138184076,99864,FALSE,FALSE,0.027883279,-0.005309422,0.022420976,0.860677885,1.642250974,1.43018032,,,
125,36059,"Nassau, NY",Nassau,NY,2021,1391112,135153796,97155,FALSE,FALSE,0.058010629,0.000397682,0.058439548,0.865271979,1.597701809,1.398817467,,,
48,36059,"Nassau, NY",Nassau,NY,2020,1390559,127691559,91828,FALSE,FALSE,0.039048621,-0.003754122,0.035143382,0.864928012,1.510099961,1.321584657,,,
433,36059,"Nassau, NY",Nassau,NY,2019,1395799,123356398,88377,FALSE,FALSE,0.032393346,0.002137387,0.034599377,0.868187294,1.453348698,1.276716521,,,
357,36059,"Nassau, NY",Nassau,NY,2018,1392822,119231077,85604,FALSE,FALSE,0.035440404,0.003259389,0.038810093,0.866335599,1.40774706,1.234020191,,,
281,36059,"Nassau, NY",Nassau,NY,2017,1388297,114776587,82674,FALSE,FALSE,0.051725015,0.004001406,0.055943524,0.863521048,1.359563577,1.187917021,,,
582,36059,"Nassau, NY",Nassau,NY,2016,1382764,108695763,78608,FALSE,FALSE,0.026602761,0.003903769,0.030606255,0.860079521,1.292698716,1.124981587,,,
508,36059,"Nassau, NY",Nassau,NY,2015,1377387,105467789,76571,FALSE,FALSE,0.037350638,0.00319227,0.040660978,0.856735025,1.259200506,1.091572637,,,
725,36059,"Nassau, NY",Nassau,NY,2014,1373004,101346924,73814,FALSE,FALSE,0.030346175,0.004957434,0.035452772,0.854008798,1.213861987,1.048922426,,,
654,36059,"Nassau, NY",Nassau,NY,2013,1366231,97876916,71640,FALSE,FALSE,-0.02096373,0.005056803,-0.016009837,0.849795991,1.178110829,1.013008467,,,
797,36059,"Nassau, NY",Nassau,NY,2012,1359357,99469405,73174,FALSE,FALSE,0,0,0,0.845520361,1.203337267,1.029490442,,,
171,9009,"New Haven, CT",New Haven,CT,2022,869527,56370422,64829,FALSE,FALSE,0.019339927,0.00044757,0.019799576,0.540845991,1.066104787,0.583423724,,,
94,9009,"New Haven, CT",New Haven,CT,2021,869138,55275981,63599,FALSE,FALSE,0.051118897,0.006839397,0.058294032,0.540604033,1.045877591,0.572096456,,,
17,9009,"New Haven, CT",New Haven,CT,2020,863234,52231213,60506,FALSE,FALSE,0.072022112,-0.001745027,0.070163279,0.536931743,0.995013593,0.540583655,,,
402,9009,"New Haven, CT",New Haven,CT,2019,864743,48806770,56441,FALSE,FALSE,0.050475535,-0.002219999,0.048148686,0.537870342,0.928165177,0.505141287,,,
326,9009,"New Haven, CT",New Haven,CT,2018,866667,46564739,53729,FALSE,FALSE,0.043200528,0.000267764,0.043479139,0.53906707,0.883566677,0.481936669,,,
250,9009,"New Haven, CT",New Haven,CT,2017,866435,44624504,51504,FALSE,FALSE,0.015357319,0.001010906,0.016378579,0.538922766,0.84697683,0.461855586,,,
551,9009,"New Haven, CT",New Haven,CT,2016,865560,43905396,50725,FALSE,FALSE,0.012838944,-0.00135451,0.011472326,0.538378516,0.834166273,0.454412948,,,
478,9009,"New Haven, CT",New Haven,CT,2015,866734,43407412,50082,FALSE,FALSE,0.031448872,-0.001690851,0.029705758,0.539108744,0.823592218,0.449258903,,,
695,9009,"New Haven, CT",New Haven,CT,2014,868202,42155161,48555,FALSE,FALSE,0.028860212,0.001506524,0.030405663,0.54002184,0.798480895,0.43629833,,,
625,9009,"New Haven, CT",New Haven,CT,2013,866896,40911228,47193,FALSE,FALSE,0.006333163,-0.000591417,0.005735594,0.539209508,0.776082975,0.423423848,,,
768,9009,"New Haven, CT",New Haven,CT,2012,867409,40677916,46896,FALSE,FALSE,0,0,0,0.539528594,0.771198847,0.421009111,,,
204,36061,"New York, NY",New York,NY,2022,1596273,298260631,186848,FALSE,TRUE,-0.034960773,0.011066626,-0.024280209,0.992882167,3.072691962,3.086943858,0.680968878,3.070843608,2.162327556
126,36061,"New York, NY",New York,NY,2021,1578801,305682670,193617,FALSE,TRUE,0.191804601,-0.058728103,0.121812129,0.982014579,3.184007319,3.163760626,0.673515336,3.182092005,2.216135796
49,36061,"New York, NY",New York,NY,2020,1677306,272490074,162457,FALSE,TRUE,-0.038994611,-0.01502792,-0.05343786,1.043284711,2.671585021,2.820223231,0.715537496,2.66997795,1.975496377
434,36061,"New York, NY",New York,NY,2019,1702897,287873413,169049,FALSE,TRUE,-0.023893248,0.004553504,-0.019449441,1.059202319,2.779989636,2.979438021,0.726454598,2.778317355,2.087022386
358,36061,"New York, NY",New York,NY,2018,1695178,293583447,173187,FALSE,TRUE,0.022083862,0.004632083,0.026820256,1.054401099,2.848038528,3.038535845,0.723161678,2.846325313,2.128418945
282,36061,"New York, NY",New York,NY,2017,1687362,285915130,169445,FALSE,TRUE,0.099549655,0.001886967,0.101627504,1.049539546,2.786501806,2.959170144,0.719827378,2.784825608,2.072825241
583,36061,"New York, NY",New York,NY,2016,1684184,259538845,154104,FALSE,TRUE,0.058690171,0.004195816,0.063128154,1.047562829,2.534220982,2.686180341,0.718471646,2.532696542,1.881602659
509,36061,"New York, NY",New York,NY,2015,1677147,244127525,145561,FALSE,TRUE,0.024947542,0.007994129,0.033144687,1.043185813,2.393732417,2.526675952,0.715469667,2.392292486,1.769873794
726,36061,"New York, NY",New York,NY,2014,1663846,236295582,142018,FALSE,TRUE,0.042410452,0.006633871,0.049322448,1.034912588,2.335468226,2.445616752,0.70979547,2.334063343,1.713093836
655,36061,"New York, NY",New York,NY,2013,1652881,225188723,136240,FALSE,TRUE,0.026181796,0.006935746,0.033302711,1.028092356,2.240449739,2.33066276,0.705117809,2.239102014,1.632571417
798,36061,"New York, NY",New York,NY,2012,1641496,217931029,132764,FALSE,TRUE,0,0,0,1.021010883,2.183287355,2.255546933,0.700260977,2.181974015,1.579954645
192,26125,"Oakland, MI",Oakland,MI,2022,1269431,107711780,84850,FALSE,FALSE,0.037007162,-0.001934128,0.035004015,0.789586369,1.395347625,1.11479754,,,
114,26125,"Oakland, MI",Oakland,MI,2021,1271891,104068949,81822,FALSE,FALSE,0.070912518,-0.000410244,0.07047863,0.79111649,1.345552544,1.077094895,,,
37,26125,"Oakland, MI",Oakland,MI,2020,1272413,97217213,76404,FALSE,FALSE,0.064181849,-0.002121372,0.06191767,0.791441174,1.256454212,1.00618066,,,
422,26125,"Oakland, MI",Oakland,MI,2019,1275118,91548729,71796,FALSE,FALSE,0.023186877,0.001689753,0.024925275,0.793123684,1.180676229,0.947512871,,,
346,26125,"Oakland, MI",Oakland,MI,2018,1272967,89322345,70169,FALSE,FALSE,0.037634568,0.002272296,0.039984176,0.791785762,1.153920418,0.924470197,,,
270,26125,"Oakland, MI",Oakland,MI,2017,1270081,85888177,67624,FALSE,FALSE,0.035605446,0.005422603,0.041226851,0.789990669,1.112068212,0.888927176,,,
571,26125,"Oakland, MI",Oakland,MI,2016,1263231,82487478,65299,FALSE,FALSE,0.016042198,0.006858618,0.02300487,0.785729968,1.073833878,0.853730553,,,
498,26125,"Oakland, MI",Oakland,MI,2015,1254626,80632537,64268,FALSE,FALSE,0.065892694,0.002952196,0.069044896,0.780377656,1.056879212,0.834532248,,,
715,26125,"Oakland, MI",Oakland,MI,2014,1250933,75424837,60295,FALSE,FALSE,0.047806896,0.007499062,0.055661302,0.778080609,0.991543725,0.78063349,,,
644,26125,"Oakland, MI",Oakland,MI,2013,1241622,71447951,57544,FALSE,FALSE,-0.001925245,0.011251768,0.009298355,0.772289165,0.946303874,0.739473436,,,
787,26125,"Oakland, MI",Oakland,MI,2012,1227807,70789723,57655,FALSE,FALSE,0,0,0,0.763696232,0.948129255,0.732660894,,,
162,6059,"Orange, CA",Orange,CA,2022,3151184,263290135,83553,FALSE,FALSE,0.508885036,1.169152338,2.273021478,1.960037161,1.374018622,2.725005518,,,
177,12095,"Orange, FL",Orange,FL,2022,1452726,80442532,55374,FALSE,TRUE,-0.321122513,-0.540422745,-0.688006861,0.903595901,0.910618496,0.83256573,0.619731835,0.91007072,0.58319163
85,6059,"Orange, CA",Orange,CA,2021,3161005,257834298,81567,FALSE,FALSE,0.490461572,1.213700551,2.299427393,1.966145825,1.341359101,2.668538586,,,
99,12095,"Orange, FL",Orange,FL,2021,1427928,78145165,54726,FALSE,TRUE,-0.275842905,-0.551743579,-0.675388272,0.888171539,0.899962217,0.808788395,0.609153026,0.899420852,0.566536197
7,6059,"Orange, CA",Orange,CA,2020,3185516,240734263,75572,FALSE,FALSE,0.547686825,1.225185862,2.443846026,1.981391672,1.242772076,2.491556301,,,
22,12095,"Orange, FL",Orange,FL,2020,1431573,69902737,48829,FALSE,TRUE,-0.298333094,-0.550623178,-0.684685779,0.89043873,0.80298679,0.723480749,0.610707981,0.80250376,0.506780308
392,6059,"Orange, CA",Orange,CA,2019,3185685,221692307,69590,FALSE,FALSE,0.505560123,1.245462639,2.380687634,1.98149679,1.144398836,2.294475483,,,
407,12095,"Orange, FL",Orange,FL,2019,1418721,65576099,46222,FALSE,TRUE,-0.300281571,-0.555096418,-0.688694366,0.882444783,0.760115002,0.678700824,0.605225327,0.759657761,0.475413082
316,6059,"Orange, CA",Orange,CA,2018,3188828,210648610,66058,FALSE,FALSE,0.508104653,1.270869771,2.424758765,1.983451737,1.086315538,2.180175207,,,
331,12095,"Orange, FL",Orange,FL,2018,1404232,61507576,43802,FALSE,TRUE,-0.310345913,-0.559216841,-0.696014556,0.873432622,0.720318405,0.636592343,0.59904433,0.719885103,0.445917136
240,6059,"Orange, CA",Orange,CA,2017,3185766,202337241,63513,FALSE,FALSE,0.505796723,1.316155975,2.487685264,1.981547172,1.044463332,2.094154033,,,
255,12095,"Orange, FL",Orange,FL,2017,1375454,58014765,42179,FALSE,TRUE,-0.31066549,-0.566681463,-0.701299249,0.855532699,0.693628373,0.600442378,0.586767657,0.693211126,0.420594983
541,6059,"Orange, CA",Orange,CA,2016,3174233,194223700,61188,FALSE,FALSE,0.526380123,1.364042529,2.608369504,1.974373644,1.006228998,2.010180344,,,
556,12095,"Orange, FL",Orange,FL,2016,1342714,53825890,40087,FALSE,TRUE,-0.323334796,-0.574720944,-0.712226468,0.835168412,0.659225695,0.557088275,0.572800797,0.658829143,0.39022651
468,6059,"Orange, CA",Orange,CA,2015,3157254,187042532,59242,FALSE,FALSE,0.494274328,1.421143927,2.617905247,1.963812702,0.974227271,1.935856547,,,
483,12095,"Orange, FL",Orange,FL,2015,1304034,51699124,39646,FALSE,TRUE,-0.285155334,-0.583800429,-0.702484775,0.811109443,0.651973505,0.53507663,0.556299938,0.651581316,0.374807899
685,6059,"Orange, CA",Orange,CA,2014,3133194,173769675,55461,FALSE,FALSE,0.469710621,1.473651675,2.635498985,1.948847377,0.9120492,1.798484866,,,
700,12095,"Orange, FL",Orange,FL,2014,1266627,47798026,37736,FALSE,TRUE,-0.295246989,-0.592766863,-0.71299775,0.78784228,0.620563794,0.494700968,0.540342139,0.620190499,0.34652575
615,6059,"Orange, CA",Orange,CA,2013,3110324,166542339,53545,FALSE,FALSE,0.483076667,1.518635965,2.735290264,1.934622231,0.88054082,1.723683239,,,
630,12095,"Orange, FL",Orange,FL,2013,1234924,44586184,36104,FALSE,TRUE,-0.335358333,-0.599334627,-0.733700231,0.768123007,0.593725759,0.461458981,0.526817663,0.593368608,0.323240563
758,6059,"Orange, CA",Orange,CA,2012,3082183,167428549,54321,FALSE,FALSE,0.514258635,1.552373973,2.864974917,1.917118523,0.893302043,1.732855353,,,
773,12095,"Orange, FL",Orange,FL,2012,1207575,43319440,35873,FALSE,TRUE,0,0,0,0.751111923,0.589926993,0.448348409,0.5151506,0.589572127,0.314056932
178,12099,"Palm Beach, FL",Palm Beach,FL,2022,1518477,165598174,109055,FALSE,FALSE,0.055762622,0.01014753,0.06648378,0.944493037,1.793395819,1.713911301,,,
100,12099,"Palm Beach, FL",Palm Beach,FL,2021,1503223,155274911,103295,FALSE,FALSE,0.120311924,0.006056862,0.127093323,0.935005046,1.69867334,1.607067387,,,
23,12099,"Palm Beach, FL",Palm Beach,FL,2020,1494173,137765798,92202,FALSE,FALSE,0.063521541,0.006339745,0.070269995,0.929375944,1.516250344,1.425851218,,,
408,12099,"Palm Beach, FL",Palm Beach,FL,2019,1484760,128720602,86695,FALSE,FALSE,0.058198152,0.009182668,0.0679043,0.923521056,1.425688419,1.332235067,,,
332,12099,"Palm Beach, FL",Palm Beach,FL,2018,1471250,120535709,81927,FALSE,FALSE,0.067160777,0.00736739,0.075033691,0.915117833,1.347279256,1.247522897,,,
256,12099,"Palm Beach, FL",Palm Beach,FL,2017,1460490,112122727,76771,FALSE,FALSE,0.092530134,0.012206862,0.105854652,0.90842511,1.262489481,1.160450048,,,
557,12099,"Palm Beach, FL",Palm Beach,FL,2016,1442877,101390112,70269,FALSE,FALSE,0.01597652,0.017771969,0.034040391,0.89746982,1.155564906,1.049369414,,,
484,12099,"Palm Beach, FL",Palm Beach,FL,2015,1417682,98052371,69164,FALSE,FALSE,0.063309043,0.017406725,0.0818129,0.881798525,1.137393319,1.014824395,,,
701,12099,"Palm Beach, FL",Palm Beach,FL,2014,1393427,90637088,65046,FALSE,FALSE,0.073065312,0.015218511,0.089403357,0.866711909,1.069673325,0.93807755,,,
631,12099,"Palm Beach, FL",Palm Beach,FL,2013,1372539,83198833,60617,FALSE,FALSE,-0.031507134,0.014997127,-0.016989855,0.853719568,0.996838974,0.86109295,,,
774,12099,"Palm Beach, FL",Palm Beach,FL,2012,1352259,84636800,62589,FALSE,FALSE,0,0,0,0.841105404,1.029268267,0.875975649,,,
215,42101,"Philadelphia, PA",Philadelphia,PA,2022,1567258,88964392,56764,FALSE,TRUE,-0.0167501,-0.013980673,-0.030491689,0.97483483,0.933476872,0.920765448,0.668591101,0.932915346,0.644973343
137,42101,"Philadelphia, PA",Philadelphia,PA,2021,1589480,91762382,57731,FALSE,TRUE,0.051815548,-0.006947395,0.044518176,0.988656919,0.949379066,0.949724141,0.67807099,0.948807974,0.665258189
60,42101,"Philadelphia, PA",Philadelphia,PA,2020,1600600,87851398,54887,FALSE,TRUE,0.036542529,-0.003125276,0.033303567,0.995573562,0.902609842,0.90924616,0.682814773,0.902066884,0.636904368
445,42101,"Philadelphia, PA",Philadelphia,PA,2019,1605618,85019931,52952,FALSE,TRUE,-0.00647316,0.000166319,-0.006311145,0.998694759,0.870789009,0.879940986,0.684955449,0.870265193,0.616376821
369,42101,"Philadelphia, PA",Philadelphia,PA,2018,1605351,85559912,53297,FALSE,TRUE,0.03745158,0.004423503,0.042036192,0.998528685,0.876462491,0.885529692,0.684841547,0.875935262,0.620291571
293,42101,"Philadelphia, PA",Philadelphia,PA,2017,1598281,82108388,51373,FALSE,TRUE,-0.021951034,0.004669825,-0.017383475,0.994131143,0.844822552,0.84980704,0.68182549,0.844314355,0.59526874
593,42101,"Philadelphia, PA",Philadelphia,PA,2016,1590852,83560968,52526,FALSE,TRUE,0.067384678,0.004576902,0.072269883,0.989510304,0.863783492,0.864840982,0.678656284,0.86326389,0.605799643
519,42101,"Philadelphia, PA",Philadelphia,PA,2015,1583604,77929045,49210,FALSE,TRUE,0.032695375,0.005102935,0.037972076,0.985002046,0.809252288,0.806551592,0.675564292,0.808765488,0.564969372
736,42101,"Philadelphia, PA",Philadelphia,PA,2014,1575564,75078171,47652,FALSE,TRUE,0.021741927,0.006088006,0.027950206,0.980001164,0.783631173,0.777045559,0.672134434,0.783159786,0.544301128
664,42101,"Philadelphia, PA",Philadelphia,PA,2013,1566030,73036778,46638,FALSE,TRUE,0.036215784,0.00571306,0.04213478,0.974071014,0.76695607,0.755917509,0.668067237,0.766494713,0.529501454
807,42101,"Philadelphia, PA",Philadelphia,PA,2012,1557134,70083812,45008,FALSE,TRUE,0,0,0,0.9685377,0.740150924,0.725354842,0.66427221,0.739705692,0.508093064
230,53053,"Pierce, WA",Pierce,WA,2022,927380,55630100,59986,FALSE,FALSE,0.008744493,0.000195212,0.008938786,0.57683057,0.986462258,0.575761524,,,
152,53053,"Pierce, WA",Pierce,WA,2021,927199,55137240,59466,FALSE,FALSE,0.070822754,0.003979323,0.075094802,0.576717988,0.977910923,0.570660512,,,
75,53053,"Pierce, WA",Pierce,WA,2020,923524,51285933,55533,FALSE,FALSE,0.069196558,0.010456614,0.080378464,0.574432137,0.913233231,0.530800178,,,
459,53053,"Pierce, WA",Pierce,WA,2019,913967,47470340,51939,FALSE,FALSE,0.055241772,0.013012246,0.068963433,0.568487681,0.854130351,0.491309477,,,
383,53053,"Pierce, WA",Pierce,WA,2018,902227,44407824,49220,FALSE,FALSE,0.040306047,0.017127867,0.058126139,0.561185398,0.809416736,0.459612987,,,
307,53053,"Pierce, WA",Pierce,WA,2017,887034,41968365,47313,FALSE,FALSE,0.035680669,0.020380368,0.056790993,0.551735349,0.77805636,0.434365025,,,
606,53053,"Pierce, WA",Pierce,WA,2016,869317,39713023,45683,FALSE,FALSE,0.028525756,0.024329862,0.053553757,0.540715371,0.751251214,0.411022642,,,
532,53053,"Pierce, WA",Pierce,WA,2015,848669,37694349,44416,FALSE,FALSE,0.034060485,0.014448076,0.049002174,0.52787231,0.730415558,0.390129729,,,
749,53053,"Pierce, WA",Pierce,WA,2014,836582,35933528,42953,FALSE,FALSE,0.044069033,0.015361835,0.060092524,0.520354193,0.706356706,0.371905548,,,
676,53053,"Pierce, WA",Pierce,WA,2013,823925,33896596,41140,FALSE,FALSE,0,0,0,0.512481536,0.676542148,0.350823669,,,
156,4019,"Pima, AZ",Pima,AZ,2022,1057597,57601036,54464,FALSE,FALSE,0.026963835,0.00829635,0.035481055,0.657825573,0.89565366,0.596160357,,,
79,4019,"Pima, AZ",Pima,AZ,2021,1048895,55627320,53034,FALSE,FALSE,0.069212314,0.003559213,0.07302378,0.652412927,0.872137489,0.575732752,,,
1,4019,"Pima, AZ",Pima,AZ,2020,1045175,51841647,49601,FALSE,FALSE,0.09037151,0.010336574,0.10163054,0.650099086,0.815682234,0.536551717,,,
386,4019,"Pima, AZ",Pima,AZ,2019,1034482,47059014,45490,FALSE,FALSE,0.042774619,0.009595472,0.05278237,0.643448038,0.748077353,0.487052327,,,
310,4019,"Pima, AZ",Pima,AZ,2018,1024650,44699660,43624,FALSE,FALSE,0.039904648,0.008845428,0.049102772,0.637332532,0.717391217,0.462633437,,,
234,4019,"Pima, AZ",Pima,AZ,2017,1015666,42607513,41950,FALSE,FALSE,0.056063238,0.008347414,0.064874007,0.631744482,0.689862497,0.440980092,,,
535,4019,"Pima, AZ",Pima,AZ,2016,1007258,40011788,39723,FALSE,FALSE,0.029866999,0.0059794,0.036038199,0.626514704,0.653239761,0.414114806,,,
462,4019,"Pima, AZ",Pima,AZ,2015,1001271,38619993,38571,FALSE,FALSE,0.03042851,0.003395188,0.033918282,0.622790788,0.634295265,0.399709978,,,
679,4019,"Pima, AZ",Pima,AZ,2014,997883,37353042,37432,FALSE,FALSE,0.023795197,0.005607068,0.029557356,0.620683452,0.615564553,0.386597263,,,
609,4019,"Pima, AZ",Pima,AZ,2013,992319,36280681,36562,FALSE,FALSE,0.006773874,0.002595605,0.009376958,0.617222642,0.601257511,0.37549852,,,
752,4019,"Pima, AZ",Pima,AZ,2012,989750,35943639,36316,FALSE,FALSE,0,0,0,0.615624724,0.597212072,0.372010195,,,
179,12103,"Pinellas, FL",Pinellas,FL,2022,961739,66015819,68642,FALSE,FALSE,0.033531582,0.002807999,0.03643395,0.598201875,1.128809094,0.683251847,,,
101,12103,"Pinellas, FL",Pinellas,FL,2021,959046,63695153,66415,FALSE,FALSE,0.093773159,-0.000436702,0.093304337,0.596526829,1.092186358,0.659233371,,,
24,12103,"Pinellas, FL",Pinellas,FL,2020,959465,58259307,60721,FALSE,FALSE,0.0717488,3.13E-05,0.071782562,0.596787447,0.998549241,0.602973344,,,
409,12103,"Pinellas, FL",Pinellas,FL,2019,959435,54357394,56656,FALSE,FALSE,0.052752848,0.000340942,0.053113811,0.596768787,0.931700825,0.562589246,,,
333,12103,"Pinellas, FL",Pinellas,FL,2018,959108,51615878,53817,FALSE,FALSE,0.046290536,0.00280419,0.04921758,0.596565393,0.885013826,0.534215049,,,
257,12103,"Pinellas, FL",Pinellas,FL,2017,956426,49194637,51436,FALSE,FALSE,0.05537887,0.006903057,0.062655375,0.594897188,0.845858579,0.50915564,,,
558,12103,"Pinellas, FL",Pinellas,FL,2016,949869,46294065,48737,FALSE,FALSE,0.016306954,0.011765796,0.028267636,0.590818733,0.801473862,0.479135242,,,
485,12103,"Pinellas, FL",Pinellas,FL,2015,938823,45021416,47955,FALSE,FALSE,0.043271113,0.009724871,0.053413941,0.583948118,0.78861397,0.465963554,,,
702,12103,"Pinellas, FL",Pinellas,FL,2014,929781,42738580,45966,FALSE,FALSE,0.057224343,0.00692996,0.064548956,0.578323992,0.755905114,0.442336612,,,
632,12103,"Pinellas, FL",Pinellas,FL,2013,923382,40147125,43478,FALSE,FALSE,0.00140498,0.005676509,0.00710874,0.574343813,0.714990265,0.415515519,,,
775,12103,"Pinellas, FL",Pinellas,FL,2012,918170,39863744,43417,FALSE,FALSE,0,0,0,0.571101948,0.713987128,0.412582577,,,
